"","ODS_Code","Role","Name","geo_match","LAT","LON"
"4343","FP879","PHARMACY","ASDA PHARMACY","UPRN",53.4850133,-2.0951118
"4344","FYR63","PHARMACY","BADHAM PHARMACY","UPRN",51.9466982,-2.0652269
"4345","FAK41","PHARMACY","ALLIED PHARMACY HOLTON ROAD","UPRN",51.4064037,-3.2674652
"4346","FYN15","PHARMACY","TESCO INSTORE PHARMACY","UPRN",54.5529353,-3.5878423
"4347","FWD41","PHARMACY","WELL","UPRN",51.6235769,-3.9417746
"4348","FHW77","PHARMACY","COHENS CHEMIST","UPRN",55.1819941,-1.5682038
"4349","FAX06","PHARMACY","AVICENNA PHARMACY","UPRN",51.6116297,0.5181874
"4350","FR043","PHARMACY","TUCKTON PHARMACY","UPRN",50.7283978,-1.7932406
"4351","FMR56","PHARMACY","BOOTS","UPRN",53.7477941,-1.5470868
"4352","FC162","PHARMACY","MORETON PHARMACY","UPRN",51.9900232,-1.7036462
"4353","FXE73","PHARMACY","CARLTON LANE PHARMACY","UPRN",53.7308483,-1.4966265
"4354","FEJ28","PHARMACY","GALLERIES PHARMACY","PostCode",54.8971330400649,-1.53158847080296
"4355","FEK34","PHARMACY","BASSIL CHEMIST","UPRN",50.9111629,-1.4055285
"4356","FGL66","PHARMACY","WELL","UPRN",52.1491754,-0.4393836
"4357","FXJ21","PHARMACY","D & C FENWICK LTD","UPRN",55.0326946,-1.4425353
"4358","FR111","PHARMACY","KINGSFOLD PHARMACY","UPRN",53.7369787,-2.7193873
"4359","FAD50","PHARMACY","SPRINGFIELD PHARMACY","UPRN",51.470578,-0.1330081
"4360","FHD63","PHARMACY","FOLESHILL PHARMACY","UPRN",52.4304867,-1.4982264
"4361","FCF21","PHARMACY","BOOTS","UPRN",50.9023294,-3.4880052
"4362","FAK38","PHARMACY","JHOOTS PHARMACY","UPRN",52.9374855,-1.2652883
"4363","FMV20","PHARMACY","BOOTS","UPRN",51.4571193,-2.6072968
"4364","FWF62","PHARMACY","ROWLANDS PHARMACY","UPRN",53.063133,-2.9902851
"4365","FKY97","PHARMACY","H A MCPARLAND LTD","UPRN",51.3673861,-0.7943751
"4366","FWG92","PHARMACY","ROWLANDS PHARMACY","PostCode",53.4106973111999,-4.34581201821063
"4367","FRH55","PHARMACY","KAY'S CHEMISTS","UPRN",53.3920502,-2.8597524
"4368","FWK66","PHARMACY","WELL","PostCode",51.5274460443574,-3.5718306235132
"4369","FV165","PHARMACY","G WHITFIELD LIMITED","UPRN",54.8167723,-1.3833432
"4370","FYC81","PHARMACY","COURTS PHARMACY","UPRN",51.1576007,0.8787806
"4371","FJ120","PHARMACY","HALO PHARMACY","PostCode",51.4034452070104,-1.2617922575849
"4372","FJV86","PHARMACY","WILSDEN PHARMACY","UPRN",53.8182061,-1.861578
"4373","FJH73","PHARMACY","AVICENNA PHARMACY","UPRN",50.7581671,-1.9095595
"4374","FE702","PHARMACY","NEWCHEM PHARMACY","UPRN",53.5010579,-2.1801421
"4375","FDE23","PHARMACY","BOOTS","UPRN",50.864178,-3.3925788
"4376","FKE11","PHARMACY","BOOTS","UPRN",51.6553091,-0.2014798
"4377","FX101","PHARMACY","DAY LEWIS PHARMACY","UPRN",50.5305671,-3.6052263
"4378","FGD90","PHARMACY","ASVACARE LTD","UPRN",51.5652539,0.1758007
"4379","FDD68","PHARMACY","VICARY PHARMACY","UPRN",51.773509,-0.9191098
"4380","FTT08","PHARMACY","SAGE PHARMACY","PostCode",52.4028774595578,-0.729339697963473
"4381","FQV25","PHARMACY","HBS PHARMACY","UPRN",53.7701087,-2.6872587
"4382","FNK53","PHARMACY","JARDINES PHARMACY","UPRN",52.3456852,-0.5479863
"4383","FPC99","PHARMACY","COHENS CHEMIST","UPRN",53.5206378,-2.2652293
"4384","FGW55","PHARMACY","KILBURN PARK PHARMACY","PostCode",51.5326262230184,-0.199370982267378
"4385","FPG83","PHARMACY","BORDON PHARMACY","UPRN",51.1088776,-0.858278
"4386","FF832","PHARMACY","BOOTS","UPRN",51.4605517,-0.3054004
"4387","FVH56","PHARMACY","HOLDEN'S CHEMIST BENTLEY","PostCode",53.5467991075477,-1.14578989385472
"4388","FGE91","PHARMACY","WESTCLIFF PHARMACY","UPRN",51.5474515,0.6853126
"4389","FVD88","PHARMACY","BOOTS","UPRN",51.4057127,-2.3182021
"4390","FLW47","PHARMACY","RICHARD ADAMS PHARMACY","UPRN",51.6073029,-0.5573032
"4391","FFR88","PHARMACY","COHENS CHEMIST","UPRN",53.7851073,-1.5602239
"4392","FJE07","PHARMACY","STURRY PHARMACY","UPRN",51.3002793,1.1216427
"4393","FQ826","PHARMACY","WELL","UPRN",51.4605752,-2.528707
"4394","FC116","PHARMACY","ASDA PHARMACY","UPRN",51.4885533,0.0222475
"4395","FDK88","PHARMACY","SHAROE GREEN PHARMACY","UPRN",53.7923043,-2.7066576
"4396","FL272","PHARMACY","BOOTS","UPRN",52.7473865,0.4067171
"4397","FNW15","PHARMACY","CAREHEALTH PHARMACY","UPRN",51.5143364,0.0319615
"4398","FXF99","PHARMACY","HOWITTS CHEMIST","UPRN",52.4416836,-0.8216328
"4399","FQ603","PHARMACY","BRINSLEY PHARMACY","UPRN",53.0406995,-1.3115777
"4400","FVE59","PHARMACY","FORMANS CHEMIST","UPRN",53.5191317,-2.2593378
"4401","FWQ62","PHARMACY","NORTH YATE PHARMACY","UPRN",51.5491969,-2.4189733
"4402","FXJ42","PHARMACY","BOOTS","UPRN",51.6824159,-0.3161942
"4403","FDE72","PHARMACY","BILLS PHARMACY","UPRN",52.4478597,-2.2280529
"4404","FA482","PHARMACY","HINCKLEY PHARMACY","UPRN",52.5404042,-1.3677224
"4405","FL043","PHARMACY","VILLAGE PHARMACY","UPRN",53.4294786,-2.3422321
"4406","FJ292","PHARMACY","EVEREST PHARMACY BARLOW MOOR ROAD","UPRN",53.4320573,-2.2690295
"4407","FJF30","PHARMACY","KWATERHOUSE CHEMIST","UPRN",51.6320707,-0.1287535
"4408","FEF01","PHARMACY","WELL","UPRN",52.5347018,-1.9193916
"4409","FR064","PHARMACY","PEAK PHARMACY","UPRN",52.9630387,-1.0789935
"4410","FC408","PHARMACY","SEAVIEW PHARMACY","UPRN",50.7193212,-1.1099265
"4411","FWH81","PHARMACY","MEDICUS PHARMACY","PostCode",53.4063101581334,-2.26236847410839
"4412","FEJ67","PHARMACY","JADE PHARMACY (ST. ALBANS)","UPRN",51.7560677,-0.335567
"4413","FRC59","PHARMACY","TOLLESBURY PHARMACY","UPRN",51.7583543,0.8349356
"4414","FCN52","PHARMACY","WELL","UPRN",53.5904243,-2.1773197
"4415","FKM33","PHARMACY","KNIGHTS DISPENSING CHEMIST","UPRN",52.6181516,-1.1176
"4416","FV867","PHARMACY","DROYLSDEN PHARMACY","UPRN",53.479212,-2.1434655
"4417","FV506","PHARMACY","TOUCHWOOD PHARMACY","UPRN",52.2400352,-0.9148368
"4418","FJ566","PHARMACY","GROVE PARK PHARMACY","UPRN",51.4315952,0.0209211
"4419","FTL22","PHARMACY","BROWNS PHARMACY","UPRN",52.4071541,-1.9283902
"4420","FXM05","PHARMACY","BOOTS","UPRN",52.4024026,1.2993676
"4421","FXC74","PHARMACY","MORRILL PHARMACY","UPRN",53.7558204,-0.3099215
"4422","FRT38","PHARMACY","DENTON ROAD PHARMACY","UPRN",54.9803288,-1.68871
"4423","FNE58","PHARMACY","WELL","UPRN",52.6625368,-1.2272907
"4424","FLH09","PHARMACY","RX PHARMACY","UPRN",52.5155294,-1.9035341
"4425","FM205","PHARMACY","CROSS CHEMIST","UPRN",51.529408,-0.2930124
"4426","FW811","PHARMACY","IMAAN PHARMACY","UPRN",53.8105023,-1.5111976
"4427","FJK28","PHARMACY","BAT & BALL PHARMACY","UPRN",51.2877989,0.1941614
"4428","FPH60","PHARMACY","DAY NIGHT PHARMACY","UPRN",52.457164,-2.1135935
"4429","FH148","PHARMACY","BROCKHAM GREEN PHARMACY","UPRN",51.2314408,-0.2864852
"4430","FMQ48","PHARMACY","J DINNING (LUMLEY) LIMITED","UPRN",54.8373837,-1.543254
"4431","FMA78","PHARMACY","ASDA PHARMACY","UPRN",53.461032,-2.2461071
"4432","FJ501","PHARMACY","PEACOCK PHARMACY","PostCode",51.9020837185508,0.200161631004915
"4433","FLR33","PHARMACY","NORTH WEALD CHEMIST","PostCode",51.7142468275225,0.165350741336577
"4434","FA274","PHARMACY","CORNWELL'S CHEMISTS","UPRN",52.8221952,-2.1325903
"4435","FMM83","PHARMACY","BOOTS","UPRN",52.0426737,0.9545228
"4436","FGW12","PHARMACY","THE CROFT PHARMACY","PostCode",50.8413729898559,-0.657768549901101
"4437","FQW49","PHARMACY","BROOKLANDS PHARMACY","UPRN",52.5856414,-2.0962265
"4438","FW308","PHARMACY","WELLFIELD PHARMACY","UPRN",53.5126912,-2.2425651
"4439","FVF52","PHARMACY","DAY LEWIS PHARMACY","UPRN",53.9306637,-1.3887452
"4440","FFW01","PHARMACY","THE BEAR PHARMACY","UPRN",52.4745883,-1.9689449
"4441","FQ620","PHARMACY","PARK PHARMACY","UPRN",51.524989,-0.7197003
"4442","FWC46","PHARMACY","WWW.YOUR-CHEMIST.COM","UPRN",51.537328,-0.0002667
"4443","FFP11","PHARMACY","HEALTHXCHANGE PHARMACY UK LTD","UPRN",51.5183501,-0.1423003
"4444","FLQ64","PHARMACY","COHENS CHEMIST","UPRN",53.6176053,-2.426381
"4445","FPQ52","PHARMACY","BOOTS","UPRN",51.5488202,-0.0548325
"4446","FV782","PHARMACY","BOOTS","UPRN",53.4166433,-1.0626527
"4447","FV192","PHARMACY","BOOTS","UPRN",54.9727401,-1.7624085
"4448","FQD13","PHARMACY","LINCOLN CO-OP CHEMISTS LTD","UPRN",53.1398604,-0.4039417
"4449","FQJ97","PHARMACY","WELL","UPRN",50.3871704,-4.1639873
"4450","FX364","PHARMACY","SWAN PHARMACY","UPRN",52.2487764,0.7173086
"4451","FT720","PHARMACY","THE LIGHTHOUSE PHARMACY","UPRN",51.8267233,1.1420836
"4452","FGD84","PHARMACY","CURO PHARMACY","UPRN",53.738526,-2.4757087
"4453","FQT70","PHARMACY","BOOTS","UPRN",52.1920984,-2.221577
"4454","FEY11","PHARMACY","BOOTS","UPRN",51.2348803,-2.9973091
"4455","FHR04","PHARMACY","SPRINGVALE PHARMACY","UPRN",51.1008341,-1.2997553
"4456","FAH47","PHARMACY","PAYDENS PHARMACY","UPRN",51.1152606,1.1649555
"4457","FJK37","PHARMACY","HALFWAY PHARMACY","UPRN",51.8927871,-0.4738696
"4458","FTH33","PHARMACY","BOOTS","UPRN",50.3599245,-4.0915165
"4459","FWT86","PHARMACY","VIDA ROGERS LTD","UPRN",51.6892989,-3.2287828
"4460","FED07","PHARMACY","IPHARMACY DIRECT","UPRN",53.4909803,-2.08471
"4461","FPN41","PHARMACY","GALEN PHARMACY","UPRN",53.2912401,-3.0644745
"4462","FCH01","PHARMACY","MASON & SON (CHEMISTS) LTD","UPRN",52.7108331,-1.3640497
"4463","FQT05","PHARMACY","AVENHAM PHARMACY","UPRN",53.7557711,-2.6968827
"4464","FD294","PHARMACY","COHENS CHEMIST","UPRN",52.5404042,-1.3677224
"4465","FKC87","PHARMACY","MOUNTSORREL PHARMACY","UPRN",52.722759,-1.1382853
"4466","FHE81","PHARMACY","ROWLANDS PHARMACY","UPRN",50.736105,-1.7605723
"4467","FYE18","PHARMACY","PATSONS CHEMIST","UPRN",51.3622558,-0.24505
"4468","FD129","PHARMACY","HENLOW PHARMACY","UPRN",52.007604,-0.3058009
"4469","FA052","PHARMACY","TESCO INSTORE PHARMACY","UPRN",51.5201041,0.1906838
"4470","FCF31","PHARMACY","BOOTS","UPRN",52.7539415,0.3953044
"4471","FHX18","PHARMACY","STAMFORD BRIDGE PHARMACY","UPRN",53.9916103,-0.9146125
"4472","FLG60","PHARMACY","GOR PHARMACY AT PINN MEDICAL CENTRE","UPRN",51.5957289,-0.3806179
"4473","FNH26","PHARMACY","DOORSTEP PHARMACY","UPRN",51.5695865,-0.3399911
"4474","FNK85","PHARMACY","NEWTONS CHEMIST","UPRN",53.5905949,-2.1774412
"4475","FDD71","PHARMACY","BOOTS","UPRN",50.7512706,-3.2794982
"4476","FL709","PHARMACY","TYEREST LTD","UPRN",51.5866606,-0.2990665
"4477","FXJ96","PHARMACY","SMARTA HEALTHCARE","UPRN",52.1282239,-0.4180263
"4478","FL911","PHARMACY","WELL","UPRN",51.5227006,-0.3400972
"4479","FET17","PHARMACY","SOUTHMINSTER PHARMACY","UPRN",51.6623614,0.8282723
"4480","FNJ72","PHARMACY","GREEN LIGHT PHARMACY","UPRN",51.5819426,-0.0993917
"4481","FVJ40","PHARMACY","HODGETTS PHARMACY","UPRN",51.5376274,-0.1845705
"4482","FWF84","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.6827249,-4.1610531
"4483","FWG59","PHARMACY","BOOTS","UPRN",53.3213333,-3.8218867
"4484","FHF55","PHARMACY","GOES PHARMACY","UPRN",52.4174922,-1.5441145
"4485","FM364","PHARMACY","BOOTS","UPRN",51.5153389,-0.1389325
"4486","FXE93","PHARMACY","RUGBY PHARMACY","PostCode",52.3775021483089,-1.25378714209303
"4487","FDN49","PHARMACY","ESSEX PHARMACY","UPRN",51.4620866,0.3648813
"4488","FJV07","PHARMACY","HIGH STREET PHARMACY","UPRN",52.5637409,-2.0809632
"4489","FPX45","PHARMACY","BOOTS","UPRN",51.271359,0.1932344
"4490","FJJ49","PHARMACY","ROWLANDS PHARMACY","UPRN",51.5578748,-1.7535788
"4491","FL266","PHARMACY","GORDON SMITH PHARMACY","UPRN",51.5997671,-0.1817192
"4492","FKE81","PHARMACY","DAY LEWIS PHARMACY","UPRN",53.345737,-3.0116206
"4493","FTD79","PHARMACY","WELL","UPRN",52.7218832,-1.3576853
"4494","FEX37","PHARMACY","CATON PHARMACY","UPRN",54.0763452,-2.7174362
"4495","FCJ71","PHARMACY","ASDA PHARMACY","UPRN",52.4097477,-0.7345589
"4496","FWH80","PHARMACY","COMPLETE CARE PHARMACY","UPRN",51.7471475,-3.2805598
"4497","FKP75","PHARMACY","WATMANS PHARMACY","UPRN",51.539867,-0.3167315
"4498","FQC35","PHARMACY","TESCO INSTORE PHARMACY","UPRN",51.0659666,-0.3566489
"4499","FA226","PHARMACY","CHERRY LANE PHARMACY","UPRN",53.4379232,-2.9440603
"4500","FYN83","PHARMACY","LAYCOCK CHEMISTS","UPRN",50.8827211,0.5621746
"4501","FJX58","PHARMACY","COPMANTHORPE PHARMACY","UPRN",53.9155671,-1.1414777
"4502","FMW04","PHARMACY","WHITTON CORNER PHARMACY","UPRN",51.4441556,-0.3643565
"4503","FFE44","PHARMACY","BOOTS","UPRN",51.1293546,0.9043692
"4504","FDP30","PHARMACY","POULNER PHARMACY","UPRN",50.8540525,-1.7710074
"4505","FER44","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.4738652,0.1628448
"4506","FG077","PHARMACY","ASDA PHARMACY","UPRN",53.0278351,-2.2098538
"4507","FWP48","PHARMACY","ROWLANDS PHARMACY","UPRN",53.1680189,-3.0800544
"4508","FNW46","PHARMACY","CORNERSTONE PHARMACY","UPRN",52.5488754,0.091341
"4509","FFP61","PHARMACY","ALLIED PHARMACY RUSHTONS","UPRN",53.0992522,-2.4514357
"4510","FYQ91","PHARMACY","TUSCHEM LTD","UPRN",54.642695,-3.5513419
"4511","FXV16","PHARMACY","GROVE LANE PHARMACY","UPRN",53.3809102,-2.3139852
"4512","FVV56","PHARMACY","ALLIED PHARMACY ADLINGTON","UPRN",53.611281,-2.6047942
"4513","FDL01","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.3285335,-3.1028601
"4514","FE403","PHARMACY","EVEREST PHARMACY - BURNLEY","UPRN",53.8006786,-2.2316832
"4515","FD532","PHARMACY","BOOTS","UPRN",53.4818215,-2.2372906
"4516","FLX51","PHARMACY","COLEHILL PHARMACY","UPRN",50.8095711,-1.9589801
"4517","FYQ21","PHARMACY","BOOTS","UPRN",53.5466583,-2.6299823
"4518","FWG37","PHARMACY","MAYBERRY PHARMACY","UPRN",51.6788494,-3.1396199
"4519","FDF27","PHARMACY","WELL","UPRN",50.850898,-0.2281231
"4520","FN585","PHARMACY","MORRELL PHARMACY","UPRN",53.0217536,-2.2417786
"4521","FVX82","PHARMACY","COHENS CHEMIST","UPRN",53.5141428,-2.4690446
"4522","FD182","PHARMACY","POPLEY PHARMACY","UPRN",51.2807117,-1.0839746
"4523","FPH96","PHARMACY","LEABANK HOUSE PHARMACY","UPRN",52.710717,-2.221757
"4524","FNL18","PHARMACY","GRAHAM YOUNG PHARMACY","UPRN",52.5940491,-0.2563753
"4525","FHK40","PHARMACY","MORRISONS PHARMACY","UPRN",52.9248387,-1.1028601
"4526","FXH34","PHARMACY","BOOTS","UPRN",50.7338465,-2.7583518
"4527","FEH47","PHARMACY","NIMA PHARMACY","UPRN",51.3623694,-0.2454335
"4528","FWD48","PHARMACY","WEST HEATH PHARMACY","UPRN",53.1647753,-2.2364203
"4529","FW448","PHARMACY","MEDIX PHARMACY","UPRN",51.9106007,-0.2079583
"4530","FL698","PHARMACY","MALTHOUSE PHARMACY","UPRN",51.6038962,-0.4811233
"4531","FDV38","PHARMACY","BOOTS","UPRN",53.6618389,-2.9655077
"4532","FEH11","PHARMACY","PHARMACO","UPRN",53.4722039,-2.1616196
"4533","FWP34","PHARMACY","ROWLANDS PHARMACY","PostCode",53.2581592438026,-3.44989210598267
"4534","FJM53","PHARMACY","CARTWRIGHTS PHARMACY","UPRN",51.5471053,0.0059166
"4535","FRQ03","PHARMACY","EVEREST PHARMACY - GRASMERE ROAD","UPRN",53.8094565,-3.0454502
"4536","FR831","PHARMACY","STOBHILL PHARMACY","UPRN",55.1596638,-1.6789343
"4537","FHX01","PHARMACY","PHARMACYKWIK","UPRN",53.4959927,-2.2563321
"4538","FE345","PHARMACY","GRAYSHOTT PHARMACY","UPRN",51.1103521,-0.7520228
"4539","FKE90","PHARMACY","PEEL GREEN PHARMACY","UPRN",53.4767112,-2.3700929
"4540","FJ641","PHARMACY","NATIONAL ONLINE PHARMACY","UPRN",53.0587247,-2.2115194
"4541","FP995","PHARMACY","CLAREPHARM LIMITED","UPRN",50.6210843,-3.4021182
"4542","FNQ60","PHARMACY","DRAYTON PRIME PHARMACY","UPRN",50.8463012,-1.0450543
"4543","FWT80","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.9720528,1.0121715
"4544","FDR48","PHARMACY","BRADFORD DELIVERY CHEMIST","UPRN",53.7818296,-1.7812045
"4545","FR264","PHARMACY","ADVANCED CARE PHARMACY","UPRN",53.7222331,-1.7117966
"4546","FM963","PHARMACY","VILLAGE PHARMACY","UPRN",51.3597099,0.0727565
"4547","FHK95","PHARMACY","DARNALL PHARMACY","UPRN",53.3881984,-1.4103596
"4548","FKG76","PHARMACY","LINCOLN CO-OP CHEMISTS LTD","UPRN",53.1740946,0.095695
"4549","FYQ60","PHARMACY","PEAK PHARMACY","UPRN",53.5050854,-2.5098487
"4550","FGJ62","PHARMACY","MEDICLINIC PHARMACY","PostCode",51.239822806012,0.557156053781787
"4551","FLV19","PHARMACY","MEDICARE PHARMACY","UPRN",51.7489462,0.0722158
"4552","FLV92","PHARMACY","HOBBS PHARMACY","UPRN",51.8654904,0.1743464
"4553","FQP06","PHARMACY","MORRISONS PHARMACY","UPRN",51.5667128,-0.0737223
"4554","FRT64","PHARMACY","H A MCPARLAND LTD","UPRN",51.5045775,-0.5427998
"4555","FDW00","PHARMACY","CHINNOR PHARMACY","UPRN",51.7021481,-0.9050323
"4556","FTN90","PHARMACY","COHENS CHEMIST","UPRN",51.3846262,-2.8239031
"4557","FWG00","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.4938263,-3.1678421
"4558","FME81","PHARMACY","RIVERSIDE PHARMACY","UPRN",54.5877419,-1.2544857
"4559","FG882","PHARMACY","ALLIED PHARMACY FROME","UPRN",51.2409076,-2.3053149
"4560","FLR03","PHARMACY","CONNAUGHT AVENUE PHARMACY","UPRN",51.8335988,1.2452002
"4561","FN621","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.6502858,-1.7824346
"4562","FWT50","PHARMACY","BOOTS","UPRN",53.3793673,-2.2636657
"4563","FC617","PHARMACY","CHURCH VIEW PHARMACY (PHARMACY 365)","UPRN",52.4740885,-2.0660674
"4564","FFT67","PHARMACY","WELL","UPRN",50.4179646,-4.14961
"4565","FQ756","PHARMACY","BIN-SEENA PHARMACY","UPRN",51.5155741,-0.1641312
"4566","FFD30","PHARMACY","RIDGE HOUSE PHARMACY","UPRN",51.891114,0.0128588
"4567","FRM51","PHARMACY","ST STEPHEN PHARMACY","UPRN",50.3452637,-4.8908386
"4568","FM898","PHARMACY","JOSEPH COWPER LIMITED","UPRN",54.6635187,-2.7516769
"4569","FX603","PHARMACY","ALLIED PHARMACY ST BLAZEY","UPRN",50.3564258,-4.7132579
"4570","FCX89","PHARMACY","BLISS CHEMIST","UPRN",51.5411971,-0.2003059
"4571","FWW25","PHARMACY","H SHACKLETON LTD","UPRN",51.8227648,-3.0195489
"4572","FDT21","PHARMACY","BOOTS","UPRN",51.4559019,-0.9731592
"4573","FRA86","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.5425959,0.16593
"4574","FC249","PHARMACY","CLEAR PHARMACY","PostCode",NA,NA
"4575","FLX38","PHARMACY","WALSGRAVE PHARMACY","UPRN",52.4111384,-1.4729676
"4576","FG311","PHARMACY","BROOK HOUSE PHARMACY","UPRN",51.6195945,0.0752306
"4577","FKN87","PHARMACY","HARRISON PHARMACY","UPRN",50.8404864,-0.2336449
"4578","FM738","PHARMACY","ROWLANDS PHARMACY","UPRN",50.7610255,-1.861562
"4579","FGP95","PHARMACY","FAREHAM COMMUNITY PHARMACY","UPRN",50.8595792,-1.2090892
"4580","FJF13","PHARMACY","WILSONS PHARMACY","UPRN",52.9301489,-1.4505204
"4581","FDH26","PHARMACY","DAVINA PHARMACY","UPRN",53.5140997,-2.4685766
"4582","FQ442","PHARMACY","GARNERS ICKENHAM","UPRN",51.5642442,-0.4443561
"4583","FQX04","PHARMACY","WELL","UPRN",53.5439661,-2.1075864
"4584","FCL77","PHARMACY","WELL","PostCode",54.9783211214774,-1.57984425088585
"4585","FE336","PHARMACY","ASDA PHARMACY","UPRN",53.7335982,-0.3732685
"4586","FCN07","PHARMACY","WELLNESS PHARMACY","UPRN",51.5249726,-3.1127337
"4587","FMM16","PHARMACY","BOOTS","PostCode",52.2399417104109,-0.934155102639858
"4588","FJ450","PHARMACY","BOLDON LANE PHARMACY","UPRN",54.9737412,-1.4398055
"4589","FK120","PHARMACY","BOOTS","UPRN",53.4621893,-1.9675306
"4590","FXJ77","PHARMACY","PULTENEY PHARMACY","UPRN",51.3853289,-2.3525494
"4591","FQJ68","PHARMACY","CITY HEALTH PHARMACY","UPRN",53.7427801,-0.320751
"4592","FXN56","PHARMACY","BOOTS","UPRN",50.7917193,-0.6519055
"4593","FW194","PHARMACY","ROWLANDS PHARMACY","UPRN",50.9359533,-0.9999437
"4594","FF431","PHARMACY","KNIGHTS BARTLEY GREEN PHARMACY","UPRN",52.4332828,-2.0055093
"4595","FFJ81","PHARMACY","BOOTS","UPRN",51.8021133,-0.8220058
"4596","FLW42","PHARMACY","CONWAY CHEMIST","UPRN",51.5177855,-0.2804031
"4597","FXK83","PHARMACY","COHENS CHEMIST","UPRN",53.426488,-2.9670398
"4598","FQV17","PHARMACY","CRESTPHARMACY - DOSTHILL","UPRN",52.5988282,-1.6829708
"4599","FMW08","PHARMACY","BOOTS","UPRN",52.2787406,-1.5500064
"4600","FAC82","PHARMACY","BOOTS","UPRN",53.5934875,-2.2214788
"4601","FEL73","PHARMACY","MANNS PHARMACY","UPRN",53.0362762,-1.1994247
"4602","FGQ34","PHARMACY","FINE PHARMACY","UPRN",51.5497737,-0.1515613
"4603","FVF34","PHARMACY","BOOTS","UPRN",52.8359204,-1.2782532
"4604","FF421","PHARMACY","BOOTS","UPRN",52.5857522,-1.9837781
"4605","FD358","PHARMACY","THE BATH PHARMACY COMPANY LIMITED","UPRN",51.3922782,-2.4759386
"4606","FLF67","PHARMACY","SUGAR LANE PHARMACY","UPRN",53.4495592,-2.8512159
"4607","FLD66","PHARMACY","HOLLYTREE PHARMACY","UPRN",51.4189166,0.1170997
"4608","FLG51","PHARMACY","BOOTS","UPRN",52.68348,-1.8262573
"4609","FMM58","PHARMACY","DAY LEWIS PHARMACY","UPRN",53.9542307,-1.1291903
"4610","FWL38","PHARMACY","THE BARN PHARMACY","UPRN",51.0359561,-2.2702517
"4611","FLV30","PHARMACY","SAVEMORE PHARMACY","UPRN",51.5937017,-0.0980926
"4612","FFA69","PHARMACY","RINGWOOD PHARMACY","UPRN",52.4381859,-1.4483444
"4613","FYN39","PHARMACY","BOOTS","UPRN",51.5074568,-0.222275
"4614","FEK06","PHARMACY","AVENUE PHARMACY","UPRN",54.9506043,-1.3652147
"4615","FWA97","PHARMACY","WYLAM PHARMACY","UPRN",54.9763559,-1.8223785
"4616","FET83","PHARMACY","ALLIED PHARMACY MILL STREET","UPRN",54.0053905,-0.4413523
"4617","FWR80","PHARMACY","BOOTS","UPRN",51.4937982,-3.1679567
"4618","FP895","PHARMACY","COHENS CHEMIST","UPRN",53.3713091,-2.7554624
"4619","FC260","PHARMACY","CITY PHARMACY LTD","UPRN",52.6281251,-1.1205022
"4620","FHM56","PHARMACY","COHENS CHEMIST","UPRN",54.0728102,-2.8591337
"4621","FL055","PHARMACY","JHOOTS PHARMACY","UPRN",50.7585499,-1.2871737
"4622","FVC01","PHARMACY","CRYSTAL PHARMACY","UPRN",51.4703588,-0.3549943
"4623","FF997","PHARMACY","LUDDENDENFOOT CLINIC PHARMACY","PostCode",53.7264437202411,-1.94383994464623
"4624","FL863","PHARMACY","BLENHEIM PHARMACY","UPRN",51.8925723,-0.4284292
"4625","FEW47","PHARMACY","BOOTS","UPRN",50.411222,-3.5659902
"4626","FWV55","PHARMACY","OWEN D. TIMOTHY CYF LTD","UPRN",53.2917526,-3.4654947
"4627","FRF95","PHARMACY","DANA PHARMACY","UPRN",51.5719193,-0.4118252
"4628","FY746","PHARMACY","BOOTS","UPRN",53.2127975,-1.6730437
"4629","FMA89","PHARMACY","ALLIED PHARMACY ST BLAZEY","UPRN",50.3564258,-4.7132579
"4630","FA571","PHARMACY","WELL","UPRN",52.7855418,-1.6249025
"4631","FWR04","PHARMACY","HOBBS PHARMACY","UPRN",51.4037145,0.2467944
"4632","FPP91","PHARMACY","DEANE PHARMACY","UPRN",53.5675676,-2.4649391
"4633","FEJ33","PHARMACY","ROWLANDS PHARMACY","UPRN",54.5463094,-1.5252969
"4634","FJ049","PHARMACY","HEATONS PHARMACY","UPRN",53.5944075,-2.5455387
"4635","FH395","PHARMACY","PATELS CHEMIST","UPRN",52.6272044,-1.1508077
"4636","FMD22","PHARMACY","CHELSEA GREEN (ASTELL) PHARMACY","UPRN",51.4908112,-0.1660486
"4637","FW184","PHARMACY","THE OLD SWAN PHARMACY","UPRN",52.2972558,-0.3896932
"4638","FVT34","PHARMACY","TIMS & PARKER PHARMACY","UPRN",53.5158049,-2.1613958
"4639","FCC52","PHARMACY","FAREHAM PHARMACY","UPRN",50.8602851,-1.2083336
"4640","FMG71","PHARMACY","BOOTS","UPRN",54.8073613,-1.5836374
"4641","FL923","PHARMACY","WELL","UPRN",51.3960577,0.1740957
"4642","FC033","PHARMACY","BUNNYHILL PHARMACY","UPRN",54.9265971,-1.4472328
"4643","FL479","PHARMACY","MHS PHARMACY","UPRN",53.7052968,-2.2864635
